%time,field.accel.x,field.accel.y,field.accel.z,field.accel.covariance.x,field.accel.covariance.y,field.accel.covariance.z,field.accel.bias.x,field.accel.bias.y,field.accel.bias.z,field.accel.offset.x,field.accel.offset.y,field.accel.offset.z,field.gyro.x,field.gyro.y,field.gyro.z,field.gyro.covariance.x,field.gyro.covariance.y,field.gyro.covariance.z,field.gyro.bias.x,field.gyro.bias.y,field.gyro.bias.z,field.gyro.offset.x,field.gyro.offset.y,field.gyro.offset.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation.covariance.roll,field.orientation.covariance.pitch,field.orientation.covariance.yaw,field.orientation.bias.x,field.orientation.bias.y,field.orientation.bias.z,field.orientation.bias.w
248440000000,-0.678145374351,-0.151568733494,9.80298629271,2.5e-05,2.5e-05,2.5e-05,-0.000288564324236,0.00243194759045,-0.00132671532282,0.0,0.0,0.0,-0.00776147388903,0.00825476566672,-0.0420393356602,2.5e-05,2.5e-05,2.5e-05,-0.00190267205316,0.00220271682799,0.000524482828017,0.0,0.0,0.0,2.63227472998e-05,0.000136934163884,0.972109145108,-0.23452886934,2.60308204915e-07,2.60308204915e-07,0.0001,-0.00010377985329,-6.95837220617e-05,0.000845670019841,0.999999634615
248460000000,-0.664579241612,0.0464034513912,9.80216827966,2.5e-05,2.5e-05,2.5e-05,-0.000290029370409,0.00243252635565,-0.00132756923874,0.0,0.0,0.0,0.00033152411122,0.00314602403208,-0.0525568856732,2.5e-05,2.5e-05,2.5e-05,-0.00190237550166,0.00220248097966,0.000524003434424,0.0,0.0,0.0,2.68538184714e-05,0.000136953574187,0.972234180903,-0.234009995529,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103846027523,-6.95534538361e-05,0.000839666658094,0.999999639669
248480000000,-0.0798343142446,0.0188274707557,9.80254512949,2.5e-05,2.5e-05,2.5e-05,-0.000291291902795,0.00243420988381,-0.00132606441191,0.0,0.0,0.0,-0.0112150642921,0.0110235943651,-0.06992360552,2.5e-05,2.5e-05,2.5e-05,-0.00190322893162,0.0022024971696,0.000523597639049,0.0,0.0,0.0,2.82489584258e-05,0.000137214714376,0.972392326135,-0.233351975455,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103987483927,-6.95090734526e-05,0.000839034547931,0.999999640188
248500000000,0.804676619119,0.0267797683985,9.79496186272,2.5e-05,2.5e-05,2.5e-05,-0.000287259153124,0.00243149483674,-0.0013252983043,0.0,0.0,0.0,-0.00104697821752,0.00915996011736,-0.0741226373829,2.5e-05,2.5e-05,2.5e-05,-0.00190412998453,0.0022031077247,0.000522149604872,0.0,0.0,0.0,3.17496471792e-05,0.000137480154495,0.972569865651,-0.232610912295,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104062756781,-6.91040388735e-05,0.000838394299872,0.999999640745
248520000000,0.846445862129,-0.0939248526969,9.80732958594,2.5e-05,2.5e-05,2.5e-05,-0.000284254197376,0.00242854524763,-0.00132402355101,0.0,0.0,0.0,-0.0125347326751,0.00117552103674,-0.0449397485438,2.5e-05,2.5e-05,2.5e-05,-0.00190455506398,0.00220327997347,0.000521815765334,0.0,0.0,0.0,5.34968783202e-05,0.0001422203463,0.972681859579,-0.232142148169,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104065330311,-6.87964756278e-05,0.000837082571785,0.999999641865
248540000000,-0.595935264872,0.178699874759,9.79328381078,2.5e-05,2.5e-05,2.5e-05,-0.000280570959374,0.00242295301758,-0.00132472827733,0.0,0.0,0.0,-0.0104717924906,0.0126764868072,-0.111047434752,2.5e-05,2.5e-05,2.5e-05,-0.00190523059756,0.00220432670412,0.000520096166166,0.0,0.0,0.0,4.15200682925e-05,0.00013845257542,0.972946441715,-0.231030735318,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104050701551,-6.82641771142e-05,0.000835790405229,0.999999642984
248560000000,0.761388819624,0.0169375311828,9.79273214595,2.5e-05,2.5e-05,2.5e-05,-0.000285385066041,0.00242068402763,-0.0013251728478,0.0,0.0,0.0,-0.00298514133857,0.00254176479714,-0.106911950227,2.5e-05,2.5e-05,2.5e-05,-0.00190540317966,0.00220296963762,0.000519482736415,0.0,0.0,0.0,6.31260003214e-05,0.000146898584817,0.973211106967,-0.229913278675,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103995842162,-6.81902762324e-05,0.000837538034913,0.999999641532
248580000000,1.31705569251,-0.0237779034271,9.80742628689,2.5e-05,2.5e-05,2.5e-05,-0.000285327163275,0.00241889760611,-0.00132544342268,0.0,0.0,0.0,-0.00445374857875,0.00585324801538,-0.0652395092269,2.5e-05,2.5e-05,2.5e-05,-0.00190626081226,0.00220198292472,0.000519338978769,0.0,0.0,0.0,7.11155475732e-05,0.000148985223838,0.973363781506,-0.229266049815,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104006173816,-6.80084797248e-05,0.000829825374351,0.999999647974
248600000000,0.512133337801,-0.012903517228,9.80868951864,2.5e-05,2.5e-05,2.5e-05,-0.000285859307746,0.00241840995365,-0.00132613505586,0.0,0.0,0.0,-0.00171008377814,0.00326229444916,-0.0111634527928,2.5e-05,2.5e-05,2.5e-05,-0.00190644131758,0.00220169818937,0.000520018917084,0.0,0.0,0.0,5.71195278773e-05,0.000146339955684,0.973405679736,-0.229088100913,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103995899953,-6.79854294911e-05,0.000829894332526,0.999999647919
248615000000,-0.0904714304106,0.0365890870578,9.79104273025,2.5e-05,2.5e-05,2.5e-05,-0.000288921701613,0.00242226969611,-0.0013287339255,0.0,0.0,0.0,-0.00416149918807,0.000295841042594,-0.0172416740379,2.5e-05,2.5e-05,2.5e-05,-0.00190653854255,0.00220199516563,0.000518994897493,0.0,0.0,0.0,5.21326972457e-05,0.00014223322791,0.973443288106,-0.228928246167,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104124172221,-6.81795882528e-05,0.000827102549004,0.999999650205
248640000000,0.412040134103,-0.0668450410512,9.79921413387,2.5e-05,2.5e-05,2.5e-05,-0.000290103124029,0.00242044910038,-0.00132601511239,0.0,0.0,0.0,-0.000999039704019,0.00653348035953,-0.0155909679921,2.5e-05,2.5e-05,2.5e-05,-0.00190670233067,0.00220080643548,0.000519829669485,0.0,0.0,0.0,5.05984898889e-05,0.000142208393667,0.973487096628,-0.228741884919,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104039892789,-6.81531350698e-05,0.000822300855606,0.999999654176
248660000000,0.504015690205,0.0350026109677,9.79718203798,2.5e-05,2.5e-05,2.5e-05,-0.000288958837579,0.00241930007215,-0.00132466633092,0.0,0.0,0.0,-0.00663878957124,0.00688241077263,-0.00325343145637,2.5e-05,2.5e-05,2.5e-05,-0.00190672976732,0.00220195806984,0.000520472689719,0.0,0.0,0.0,4.85791027327e-05,0.000142698634384,0.973501609307,-0.228680112721,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104021627548,-6.80624152776e-05,0.000817151459254,0.999999658405
248680000000,0.57416942642,0.0129522610897,9.81186331949,2.5e-05,2.5e-05,2.5e-05,-0.00028789190687,0.00242555027012,-0.00132290351383,0.0,0.0,0.0,0.00438442928323,0.00622879174489,0.0140970869527,2.5e-05,2.5e-05,2.5e-05,-0.00190499802213,0.0022014990785,0.000521297173988,0.0,0.0,0.0,4.48195210052e-05,0.000142880141053,0.973474144494,-0.228797000808,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104315388821,-6.81803036197e-05,0.000823386653945,0.999999653252
248700000000,0.64497431944,-0.0189690544839,9.79021876356,2.5e-05,2.5e-05,2.5e-05,-0.000287503607859,0.0024241480405,-0.00132548096282,0.0,0.0,0.0,0.00279255278357,0.0120377517642,0.0152983019441,2.5e-05,2.5e-05,2.5e-05,-0.00190491204106,0.00220316349994,0.000520376711292,0.0,0.0,0.0,3.87110491124e-05,0.000140840722708,0.97343055573,-0.228982383246,2.60308204915e-07,2.60308204915e-07,0.0001,-0.00010423403386,-6.81707009797e-05,0.000827901598477,0.999999649533
248720000000,-0.0174841401495,-0.0188701655089,9.7919412682,2.5e-05,2.5e-05,2.5e-05,-0.000287988348197,0.00242083435466,-0.00132530650121,0.0,0.0,0.0,-0.00355450056199,-0.00383457986353,0.0338799250411,2.5e-05,2.5e-05,2.5e-05,-0.00190444184313,0.00220176692124,0.000519468966635,0.0,0.0,0.0,4.59551222604e-05,0.000144019751153,0.973369212611,-0.229243000085,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000104035148788,-6.81734660902e-05,0.000818335856959,0.999999657428
248740000000,0.91079342689,0.127742505986,9.79077590596,2.5e-05,2.5e-05,2.5e-05,-0.000285811756131,0.00241873405328,-0.0013240714781,0.0,0.0,0.0,0.00680590259947,-0.00458076879817,0.0496209402131,2.5e-05,2.5e-05,2.5e-05,-0.00190320897011,0.00220341499635,0.000519292444963,0.0,0.0,0.0,7.26512655451e-05,0.000154309023623,0.973283184843,-0.22960795503,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103939667177,-6.81013404759e-05,0.000815993996705,0.999999659356
248760000000,1.30519699224,-0.0462548851439,9.80717882272,2.5e-05,2.5e-05,2.5e-05,-0.000286745485184,0.00242038078095,-0.00132565017262,0.0,0.0,0.0,0.000522705338395,0.00994088115012,0.0810866364422,2.5e-05,2.5e-05,2.5e-05,-0.0019029701096,0.00220383219998,0.00052065356973,0.0,0.0,0.0,7.43696149626e-05,0.000153319107165,0.973087941522,-0.230434001456,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103877547763,-6.8357719622e-05,0.000814868088381,0.999999660263
248780000000,1.26386083424,-0.0336676181996,9.79451660164,2.5e-05,2.5e-05,2.5e-05,-0.000289643573289,0.00241549483347,-0.00132868814065,0.0,0.0,0.0,0.00261048710398,0.00695312584253,0.122758217018,2.5e-05,2.5e-05,2.5e-05,-0.0019017292093,0.00220342162826,0.000521279637072,0.0,0.0,0.0,7.68058744516e-05,0.00015378846056,0.972801282596,-0.231641177317,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103418579627,-6.86348772444e-05,0.000814044839938,0.999999660962
248800000000,1.03514755808,-0.0228246014021,9.80296966081,2.5e-05,2.5e-05,2.5e-05,-0.000291975579639,0.00241911571681,-0.00132878254966,0.0,0.0,0.0,0.00261298672367,0.00548939724589,0.104913747762,2.5e-05,2.5e-05,2.5e-05,-0.00190158843214,0.00220356495229,0.00052184223846,0.0,0.0,0.0,5.97182553936e-05,0.000146278162889,0.972544872434,-0.232715375811,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103376742275,-6.9053928258e-05,0.00082176074414,0.999999654627
248820000000,0.478411890658,0.0925537852968,9.80552661093,2.5e-05,2.5e-05,2.5e-05,-0.000289363879921,0.00241727432641,-0.00132581584913,0.0,0.0,0.0,0.0102012304742,-0.00347408621552,0.0237938648565,2.5e-05,2.5e-05,2.5e-05,-0.00190034288033,0.00220225348225,0.000521888022962,0.0,0.0,0.0,5.47713807887e-05,0.000139908342928,0.972483798864,-0.232970466739,2.60308204915e-07,2.60308204915e-07,0.0001,-0.00010331638654,-6.89467157933e-05,0.000827502019908,0.999999649906
248840000000,0.65992722213,-0.0747375107227,9.80618977552,2.5e-05,2.5e-05,2.5e-05,-0.000289168922726,0.00241874562872,-0.00132808914259,0.0,0.0,0.0,-0.000791779412606,0.0155271163009,0.00639705267234,2.5e-05,2.5e-05,2.5e-05,-0.00190124581145,0.00220320881538,0.00052234969478,0.0,0.0,0.0,5.10957282421e-05,0.000140773412651,0.972463129286,-0.233056730759,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103375253673,-6.89911394074e-05,0.00082257876673,0.999999653959
248860000000,0.685519617855,0.00916738635531,9.79599148537,2.5e-05,2.5e-05,2.5e-05,-0.000287315244638,0.0024207114163,-0.00132709599291,0.0,0.0,0.0,0.00320036035021,0.00445095167733,0.0304700093175,2.5e-05,2.5e-05,2.5e-05,-0.00189996544078,0.0022021667137,0.000523235485559,0.0,0.0,0.0,4.86396601679e-05,0.000141483517705,0.972398678377,-0.233325497765,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103468660525,-6.90107888729e-05,0.000812543385834,0.999999662152
248880000000,0.628713906262,0.00740089358622,9.80543981688,2.5e-05,2.5e-05,2.5e-05,-0.000288380855362,0.00241698030871,-0.00132561854339,0.0,0.0,0.0,0.00386927132961,-0.00439445945026,0.0460878258344,2.5e-05,2.5e-05,2.5e-05,-0.0018991661694,0.00220248916614,0.000524021102403,0.0,0.0,0.0,4.12118705786e-05,0.000140586096087,0.972291789746,-0.233770515957,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103210730803,-6.9068596187e-05,0.000811361940423,0.999999663134
248900000000,-0.222804958046,0.0351955808604,9.80136823452,2.5e-05,2.5e-05,2.5e-05,-0.000287500637737,0.00241682404507,-0.00132343819506,0.0,0.0,0.0,-0.00360272007081,-0.00114282322206,0.0635799556,2.5e-05,2.5e-05,2.5e-05,-0.00190171093682,0.00220222384858,0.000524095945186,0.0,0.0,0.0,4.35605307426e-05,0.000141332167217,0.97215124545,-0.234354291827,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103141377567,-6.91483378516e-05,0.000813902004039,0.999999661072
248920000000,-0.135212711335,-0.0426345526226,9.80487314788,2.5e-05,2.5e-05,2.5e-05,-0.000287971718023,0.00241888498577,-0.00132317655379,0.0,0.0,0.0,0.00876767596496,0.00124286185177,0.0985936208845,2.5e-05,2.5e-05,2.5e-05,-0.00190187232862,0.00220330502373,0.000523318206763,0.0,0.0,0.0,4.18089901744e-05,0.000144297955191,0.971895768504,-0.235411538785,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000103073967698,-6.94416900019e-05,0.000819404179295,0.999999656565
248940000000,0.610047169315,0.0791406895909,9.80722293604,2.5e-05,2.5e-05,2.5e-05,-0.000287376727594,0.00242076682761,-0.00132584694506,0.0,0.0,0.0,-0.00931026354989,-0.00260349390913,0.130206962491,2.5e-05,2.5e-05,2.5e-05,-0.00190298687062,0.00220413458101,0.000525343855413,0.0,0.0,0.0,4.90315108697e-05,0.000143815381617,0.971597074735,-0.236641292422,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102997586157,-6.97179916699e-05,0.000823835276309,0.999999652913
248960000000,1.06914794676,-0.00923526592955,9.79720758119,2.5e-05,2.5e-05,2.5e-05,-0.000287599937473,0.00241767515147,-0.0013239016967,0.0,0.0,0.0,-0.00087962624923,0.00652914189872,0.12477504048,2.5e-05,2.5e-05,2.5e-05,-0.00190365705355,0.00220408741479,0.000525634025097,0.0,0.0,0.0,5.439497043e-05,0.000141540642046,0.971318368611,-0.237782681888,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102687924734,-6.98967289312e-05,0.00082071654286,0.999999655497
248980000000,0.989207908224,0.000678849204445,9.797766601,2.5e-05,2.5e-05,2.5e-05,-0.000285628702961,0.00241410852603,-0.00131751161585,0.0,0.0,0.0,0.0026360727597,-0.00116857600833,0.0904459458291,2.5e-05,2.5e-05,2.5e-05,-0.0019033493788,0.00220468561754,0.000525002636545,0.0,0.0,0.0,5.59949437334e-05,0.000138962139273,0.971095556325,-0.238691009551,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102442097523,-6.99148552624e-05,0.000822900644663,0.999999653726
249000000000,0.63005863171,0.0102628397319,9.80198117286,2.5e-05,2.5e-05,2.5e-05,-0.000286710165254,0.00241310679736,-0.00132189262816,0.0,0.0,0.0,-0.00563710933791,-0.00330051264598,0.0463502669022,2.5e-05,2.5e-05,2.5e-05,-0.00190442152048,0.00220550070819,0.000524757645083,0.0,0.0,0.0,5.46166773504e-05,0.000136396316231,0.970963753692,-0.23922660268,2.60308204915e-07,2.60308204915e-07,0.0001,-0.0001022942723,-7.00521845034e-05,0.000831267080703,0.999999646812
249020000000,-0.348624213325,0.0778227225846,9.7986626672,2.5e-05,2.5e-05,2.5e-05,-0.000289642802026,0.0024144568786,-0.00132098828984,0.0,0.0,0.0,-0.000324232676016,-0.00507765311912,-0.0242892773326,2.5e-05,2.5e-05,2.5e-05,-0.00190556021192,0.00220605766017,0.000523738861384,0.0,0.0,0.0,5.0961880235e-05,0.000134137032751,0.971026557218,-0.238971556023,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102323047848,-7.01623325336e-05,0.000841144984834,0.999999638541
249040000000,0.550440910125,-0.084577409383,9.79627220799,2.5e-05,2.5e-05,2.5e-05,-0.000289597044651,0.00241170814915,-0.00132194488979,0.0,0.0,0.0,0.00165847721641,0.00110336256838,-0.0363538913715,2.5e-05,2.5e-05,2.5e-05,-0.00190656365206,0.00220643422456,0.000524203416637,0.0,0.0,0.0,4.57030617324e-05,0.000136539524806,0.971132972363,-0.238538737438,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102262743909,-7.00045162308e-05,0.000845165080449,0.999999635169
249060000000,0.245976079288,0.006414424716,9.8073181543,2.5e-05,2.5e-05,2.5e-05,-0.000295057881507,0.00240940368106,-0.00132581317923,0.0,0.0,0.0,-0.00204211746646,-0.00151767017387,-0.0191352555804,2.5e-05,2.5e-05,2.5e-05,-0.00190514625934,0.0022061021813,0.000523953021541,0.0,0.0,0.0,4.09300979378e-05,0.000137557420318,0.971203608343,-0.238250982253,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102071117604,-7.01374550309e-05,0.000843451381232,0.999999636626
249080000000,-0.676223329965,-0.0045002399607,9.79774136598,2.5e-05,2.5e-05,2.5e-05,-0.000292223493988,0.00240650354897,-0.00132559360609,0.0,0.0,0.0,0.00482796436202,-0.000829348621166,-0.0169530924789,2.5e-05,2.5e-05,2.5e-05,-0.00190474541134,0.00220639260016,0.000523155112737,0.0,0.0,0.0,3.21495765174e-05,0.000136409743871,0.971238807376,-0.238107453487,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102027271633,-6.99113657418e-05,0.000848046283146,0.99999963276
249100000000,-1.91400712175,0.00192594054683,9.80177777848,2.5e-05,2.5e-05,2.5e-05,-0.000295470609148,0.00240459301384,-0.00132641477747,0.0,0.0,0.0,-0.00736162240295,0.0071284425689,-0.0279035631585,2.5e-05,2.5e-05,2.5e-05,-0.00190390868529,0.00220679345072,0.000524631418629,0.0,0.0,0.0,2.0225190992e-05,0.000131225442158,0.971296280614,-0.237872902275,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000101897096596,-6.99654498987e-05,0.000848368989563,0.999999632496
249120000000,-1.56016569662,0.0467896829184,9.79173563907,2.5e-05,2.5e-05,2.5e-05,-0.000299385086722,0.00240414396328,-0.00132579940578,0.0,0.0,0.0,-0.00414988385975,0.0058275912821,0.0046956803879,2.5e-05,2.5e-05,2.5e-05,-0.0019031869248,0.00220601866295,0.000524952869093,0.0,0.0,0.0,1.79309585879e-05,0.000139507199183,0.971282716012,-0.237928278675,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000101777699873,-7.01441741497e-05,0.000848901761266,0.999999632043
249140000000,-2.36788150907,-0.0592531028634,9.81450173181,2.5e-05,2.5e-05,2.5e-05,-0.000297441861818,0.00240746392914,-0.0013272925339,0.0,0.0,0.0,-0.00339106460063,-0.00179528224911,0.0126285230214,2.5e-05,2.5e-05,2.5e-05,-0.00190391543867,0.00220704471224,0.000524505051542,0.0,0.0,0.0,3.35123942932e-05,0.000135534747513,0.971248275116,-0.238068831625,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000101953099183,-7.01621061978e-05,0.000844927226279,0.99999963539
249160000000,-2.43877547716,0.00882691304885,9.79330552745,2.5e-05,2.5e-05,2.5e-05,-0.000296094351208,0.00240811597046,-0.00132767336013,0.0,0.0,0.0,-0.00640650891966,-0.00342484138721,-0.0592018300855,2.5e-05,2.5e-05,2.5e-05,-0.00190460070996,0.00220683093518,0.000524210011671,0.0,0.0,0.0,4.71554568605e-05,0.000136088453318,0.971393949422,-0.237473733879,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102100901417,-6.99893611626e-05,0.000847896825955,0.999999632874
249180000000,-2.19662913669,0.0289044388199,9.79155197915,2.5e-05,2.5e-05,2.5e-05,-0.000298450910334,0.00241001239403,-0.00132819107331,0.0,0.0,0.0,-0.00278557179183,0.00583641238456,-0.120928758596,2.5e-05,2.5e-05,2.5e-05,-0.00190514061312,0.00220699154884,0.00052479652678,0.0,0.0,0.0,5.1388942966e-05,0.000135949288008,0.971681935578,-0.236292604514,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102301084973,-6.98925383544e-05,0.00083821393837,0.999999641023
249200000000,-1.68738763588,0.0378253759344,9.79018013941,2.5e-05,2.5e-05,2.5e-05,-0.000301884353784,0.00241465609594,-0.00132796087019,0.0,0.0,0.0,-0.00963936553668,0.0126722823092,-0.114040338904,2.5e-05,2.5e-05,2.5e-05,-0.00190446714736,0.00220510338946,0.000523926962702,0.0,0.0,0.0,2.99240775144e-05,0.000135531415773,0.971942810686,-0.235217247438,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102586124882,-6.99319978706e-05,0.000845826118376,0.999999634582
249220000000,-1.01698758197,0.0499683057899,9.80406065342,2.5e-05,2.5e-05,2.5e-05,-0.000301967404153,0.00241614398124,-0.00132777350083,0.0,0.0,0.0,0.00311918142641,0.00511266055672,-0.0790212120491,2.5e-05,2.5e-05,2.5e-05,-0.00190393159951,0.0022053751469,0.00052444174159,0.0,0.0,0.0,2.33391277336e-05,0.000135761526131,0.97212729349,-0.234453633532,2.60308204915e-07,2.60308204915e-07,0.0001,-0.000102760797693,-6.98107542473e-05,0.000837872675042,0.999999641268
